timestamp,voltage
2024-06-10 19:36:21.443,"1023 400
"
2024-06-10 19:36:21.452,"1023 400
"
2024-06-10 19:36:21.461,"1023 400
"
2024-06-10 19:36:21.469,"1023 400
"
2024-06-10 19:36:21.477,"1023 400
"
2024-06-10 19:36:21.486,"1023 400
"
2024-06-10 19:36:21.494,"1023 400
"
2024-06-10 19:36:21.502,"1023 400
"
2024-06-10 19:36:21.511,"1023 400
"
2024-06-10 19:36:21.520,"1023 400
"
2024-06-10 19:36:21.529,"1023 400
"
2024-06-10 19:36:21.539,"1023 400
"
2024-06-10 19:36:21.548,"1023 400
"
2024-06-10 19:36:21.558,"1023 400
"
2024-06-10 19:36:21.567,"1023 400
"
2024-06-10 19:36:21.577,"1023 400
"
2024-06-10 19:36:21.586,"1023 400
"
2024-06-10 19:36:21.599,"1023 400
"
2024-06-10 19:36:21.611,"1023 400
"
2024-06-10 19:36:21.621,"1023 400
"
2024-06-10 19:36:21.632,"1023 400
"
2024-06-10 19:36:21.642,"1023 400
"
2024-06-10 19:36:21.651,"1023 400
"
2024-06-10 19:36:21.661,"1023 400
"
2024-06-10 19:36:21.671,"1023 400
"
2024-06-10 19:36:21.679,"1023 400
"
2024-06-10 19:36:21.688,"1023 400
"
2024-06-10 19:36:21.696,"1023 400
"
2024-06-10 19:36:21.705,"1023 400
"
2024-06-10 19:36:21.713,"1023 400
"
2024-06-10 19:36:21.722,"1023 400
"
2024-06-10 19:36:21.732,"1023 400
"
2024-06-10 19:36:21.743,"1023 400
"
2024-06-10 19:36:21.752,"1023 400
"
2024-06-10 19:36:21.760,"1023 400
"
2024-06-10 19:36:21.769,"1023 400
"
2024-06-10 19:36:21.777,"1023 400
"
2024-06-10 19:36:21.794,"1023 400
"
2024-06-10 19:36:21.812,"1023 400
"
2024-06-10 19:36:21.838,"1023 400
"
2024-06-10 19:36:21.853,"1023 400
"
2024-06-10 19:36:21.870,"1023 400
"
2024-06-10 19:36:21.878,"1023 400
"
2024-06-10 19:36:21.887,"1023 400
"
2024-06-10 19:36:21.896,"1023 400
"
2024-06-10 19:36:21.906,"1023 400
"
2024-06-10 19:36:21.915,"1023 400
"
2024-06-10 19:36:21.925,"1023 400
"
2024-06-10 19:36:21.935,"1023 400
"
2024-06-10 19:36:21.944,"1023 400
"
2024-06-10 19:36:21.953,"1023 400
"
2024-06-10 19:36:21.964,"1023 400
"
2024-06-10 19:36:21.975,"1023 400
"
2024-06-10 19:36:21.986,"1023 400
"
2024-06-10 19:36:21.995,"1023 400
"
2024-06-10 19:36:22.006,"1023 400
"
2024-06-10 19:36:22.015,"1023 400
"
2024-06-10 19:36:22.024,"1023 400
"
2024-06-10 19:36:22.033,"1023 400
"
2024-06-10 19:36:22.042,"1023 400
"
2024-06-10 19:36:22.051,"1023 400
"
2024-06-10 19:36:22.060,"1023 400
"
2024-06-10 19:36:22.069,"1023 400
"
2024-06-10 19:36:22.078,"1023 400
"
2024-06-10 19:36:22.087,"1023 400
"
2024-06-10 19:36:22.096,"1023 400
"
2024-06-10 19:36:22.105,"1023 400
"
2024-06-10 19:36:22.114,"1023 400
"
2024-06-10 19:36:22.123,"1023 400
"
2024-06-10 19:36:22.132,"1023 400
"
2024-06-10 19:36:22.141,"1023 400
"
2024-06-10 19:36:22.151,"1023 400
"
2024-06-10 19:36:22.159,"1023 400
"
2024-06-10 19:36:22.169,"1023 400
"
2024-06-10 19:36:22.178,"1023 400
"
2024-06-10 19:36:22.187,"1023 400
"
2024-06-10 19:36:22.197,"1023 400
"
2024-06-10 19:36:22.207,"1023 400
"
2024-06-10 19:36:22.215,"1023 400
"
2024-06-10 19:36:22.224,"1023 400
"
2024-06-10 19:36:22.233,"1023 400
"
2024-06-10 19:36:22.242,"1023 400
"
2024-06-10 19:36:22.251,"1023 400
"
2024-06-10 19:36:22.260,"1023 400
"
2024-06-10 19:36:22.270,"1023 400
"
2024-06-10 19:36:22.280,"1023 400
"
2024-06-10 19:36:22.289,"1023 400
"
2024-06-10 19:36:22.298,"1023 400
"
2024-06-10 19:36:22.307,"1023 400
"
2024-06-10 19:36:22.317,"1023 400
"
2024-06-10 19:36:22.325,"1023 400
"
2024-06-10 19:36:22.334,"1023 400
"
2024-06-10 19:36:22.343,"1023 400
"
2024-06-10 19:36:22.351,"1023 400
"
2024-06-10 19:36:22.361,"1023 400
"
2024-06-10 19:36:22.370,"1023 400
"
2024-06-10 19:36:22.382,"1023 400
"
2024-06-10 19:36:22.392,"1023 400
"
2024-06-10 19:36:22.402,"1023 400
"
2024-06-10 19:36:22.413,"1023 400
"
2024-06-10 19:36:22.423,"1023 400
"
2024-06-10 19:36:22.433,"1023 400
"
2024-06-10 19:36:22.444,"1023 400
"
2024-06-10 19:36:22.455,"1023 400
"
2024-06-10 19:36:22.464,"1023 400
"
2024-06-10 19:36:22.474,"1023 400
"
2024-06-10 19:36:22.484,"1023 400
"
2024-06-10 19:36:22.493,"1023 400
"
2024-06-10 19:36:22.502,"1023 400
"
2024-06-10 19:36:22.512,"1023 400
"
2024-06-10 19:36:22.556,"1023 400
"
2024-06-10 19:36:22.587,"1023 400
"
2024-06-10 19:36:22.745,"1023 400
"
2024-06-10 19:36:22.762,"1023 400
"
2024-06-10 19:36:22.779,"1023 400
"
2024-06-10 19:36:22.796,"1023 400
"
2024-06-10 19:36:22.815,"1023 400
"
2024-06-10 19:36:22.831,"1023 400
"
2024-06-10 19:36:22.875,"1023 400
"
2024-06-10 19:36:22.891,"1023 400
"
2024-06-10 19:36:22.909,"1023 400
"
2024-06-10 19:36:22.932,"1023 400
"
2024-06-10 19:36:22.946,"1023 400
"
2024-06-10 19:36:22.960,"1023 400
"
2024-06-10 19:36:22.995,"1023 400
"
2024-06-10 19:36:23.023,"1023 400
"
2024-06-10 19:36:23.040,"1023 400
"
2024-06-10 19:36:23.057,"1023 400
"
2024-06-10 19:36:23.074,"1023 400
"
2024-06-10 19:36:23.126,"1023 400
"
2024-06-10 19:36:23.143,"1023 400
"
2024-06-10 19:36:23.166,"1023 400
"
2024-06-10 19:36:23.178,"1023 400
"
2024-06-10 19:36:23.192,"1023 400
"
2024-06-10 19:36:23.205,"1023 400
"
2024-06-10 19:36:23.218,"1023 400
"
2024-06-10 19:36:23.233,"1023 400
"
2024-06-10 19:36:23.261,"1023 400
"
2024-06-10 19:36:23.275,"1023 400
"
2024-06-10 19:36:23.287,"1023 400
"
2024-06-10 19:36:23.302,"1023 400
"
2024-06-10 19:36:23.313,"1023 400
"
2024-06-10 19:36:23.324,"1023 400
"
2024-06-10 19:36:23.341,"1023 400
"
2024-06-10 19:36:23.357,"1023 400
"
2024-06-10 19:36:23.370,"1023 400
"
2024-06-10 19:36:23.382,"1023 400
"
2024-06-10 19:36:23.397,"1023 400
"
2024-06-10 19:36:23.410,"1023 400
"
2024-06-10 19:36:23.420,"1023 400
"
2024-06-10 19:36:23.429,"1023 400
"
2024-06-10 19:36:23.437,"1023 400
"
2024-06-10 19:36:23.448,"1023 400
"
2024-06-10 19:36:23.459,"1023 400
"
2024-06-10 19:36:23.469,"1023 400
"
2024-06-10 19:36:23.480,"1023 400
"
2024-06-10 19:36:23.492,"1023 400
"
2024-06-10 19:36:23.501,"1023 400
"
2024-06-10 19:36:23.513,"1023 400
"
2024-06-10 19:36:23.523,"1023 400
"
2024-06-10 19:36:23.531,"1023 400
"
2024-06-10 19:36:23.540,"1023 400
"
2024-06-10 19:36:23.548,"1023 400
"
2024-06-10 19:36:23.557,"1023 400
"
2024-06-10 19:36:23.565,"1023 400
"
2024-06-10 19:36:23.574,"1023 400
"
2024-06-10 19:36:23.582,"1023 400
"
2024-06-10 19:36:23.591,"1023 400
"
2024-06-10 19:36:23.599,"1023 400
"
2024-06-10 19:36:23.608,"1023 400
"
2024-06-10 19:36:23.616,"1023 400
"
2024-06-10 19:36:23.625,"1023 400
"
2024-06-10 19:36:23.634,"1023 400
"
2024-06-10 19:36:23.644,"1023 400
"
2024-06-10 19:36:23.654,"1023 400
"
2024-06-10 19:36:23.665,"1023 400
"
2024-06-10 19:36:23.674,"1023 400
"
2024-06-10 19:36:23.682,"1023 400
"
2024-06-10 19:36:23.691,"1023 400
"
2024-06-10 19:36:23.703,"1023 400
"
2024-06-10 19:36:23.720,"1023 400
"
2024-06-10 19:36:23.757,"1023 400
"
2024-06-10 19:36:23.776,"1023 400
"
2024-06-10 19:36:23.784,"1023 400
"
2024-06-10 19:36:23.793,"1023 400
"
2024-06-10 19:36:23.801,"1023 400
"
2024-06-10 19:36:23.810,"1023 400
"
2024-06-10 19:36:23.819,"1023 400
"
2024-06-10 19:36:23.829,"1023 400
"
2024-06-10 19:36:23.837,"1023 400
"
2024-06-10 19:36:23.846,"1023 400
"
2024-06-10 19:36:23.855,"1023 400
"
2024-06-10 19:36:23.864,"1023 400
"
2024-06-10 19:36:23.873,"1023 400
"
2024-06-10 19:36:23.881,"1023 400
"
2024-06-10 19:36:23.890,"1023 400
"
2024-06-10 19:36:23.898,"1023 400
"
2024-06-10 19:36:23.906,"1023 400
"
2024-06-10 19:36:23.915,"1023 400
"
2024-06-10 19:36:23.924,"1023 400
"
2024-06-10 19:36:23.935,"1023 400
"
2024-06-10 19:36:23.964,"1023 400
"
2024-06-10 19:36:23.973,"1023 400
"
2024-06-10 19:36:23.981,"1023 400
"
2024-06-10 19:36:23.990,"1023 400
"
2024-06-10 19:36:23.999,"1023 400
"
2024-06-10 19:36:24.008,"1023 400
"
2024-06-10 19:36:24.017,"1023 400
"
2024-06-10 19:36:24.025,"1023 400
"
2024-06-10 19:36:24.034,"1023 400
"
2024-06-10 19:36:24.043,"1023 400
"
2024-06-10 19:36:24.053,"1023 400
"
2024-06-10 19:36:24.062,"1023 400
"
2024-06-10 19:36:24.072,"1023 400
"
2024-06-10 19:36:24.081,"1023 400
"
2024-06-10 19:36:24.090,"1023 400
"
2024-06-10 19:36:24.099,"1023 400
"
2024-06-10 19:36:24.107,"1023 400
"
2024-06-10 19:36:24.116,"1023 400
"
2024-06-10 19:36:24.125,"1023 400
"
2024-06-10 19:36:24.136,"1023 400
"
2024-06-10 19:36:24.149,"1023 400
"
2024-06-10 19:36:24.162,"1023 400
"
2024-06-10 19:36:24.174,"1023 400
"
2024-06-10 19:36:24.183,"1023 400
"
2024-06-10 19:36:24.192,"1023 400
"
2024-06-10 19:36:24.202,"1023 400
"
2024-06-10 19:36:24.214,"1023 400
"
2024-06-10 19:36:24.228,"1023 400
"
2024-06-10 19:36:24.241,"1023 400
"
2024-06-10 19:36:24.253,"1023 400
"
2024-06-10 19:36:24.265,"1023 400
"
2024-06-10 19:36:24.277,"1023 400
"
2024-06-10 19:36:24.287,"1023 400
"
2024-06-10 19:36:24.303,"1023 400
"
2024-06-10 19:36:24.316,"1023 400
"
2024-06-10 19:36:24.331,"1023 400
"
2024-06-10 19:36:24.347,"1023 400
"
2024-06-10 19:36:24.359,"1023 400
"
2024-06-10 19:36:24.370,"1023 400
"
2024-06-10 19:36:24.380,"1023 400
"
2024-06-10 19:36:24.391,"1023 400
"
2024-06-10 19:36:24.401,"1023 400
"
2024-06-10 19:36:24.412,"1023 400
"
2024-06-10 19:36:24.427,"1023 400
"
2024-06-10 19:36:24.443,"1023 400
"
2024-06-10 19:36:24.466,"1023 400
"
2024-06-10 19:36:24.556,"1023 400
"
2024-06-10 19:36:24.592,"1023 400
"
2024-06-10 19:36:24.605,"1023 400
"
2024-06-10 19:36:24.619,"1023 400
"
2024-06-10 19:36:24.631,"1023 400
"
2024-06-10 19:36:24.641,"1023 400
"
2024-06-10 19:36:24.650,"1023 400
"
2024-06-10 19:36:24.658,"1023 400
"
2024-06-10 19:36:24.667,"1023 400
"
2024-06-10 19:36:24.676,"1023 400
"
2024-06-10 19:36:24.684,"1023 400
"
2024-06-10 19:36:24.693,"1023 400
"
2024-06-10 19:36:24.702,"1023 400
"
2024-06-10 19:36:24.711,"1023 400
"
2024-06-10 19:36:24.722,"1023 400
"
2024-06-10 19:36:24.733,"1023 400
"
2024-06-10 19:36:24.744,"1023 400
"
2024-06-10 19:36:24.754,"1023 400
"
2024-06-10 19:36:24.762,"1023 400
"
2024-06-10 19:36:24.771,"1023 400
"
2024-06-10 19:36:24.779,"1023 400
"
2024-06-10 19:36:24.790,"1023 400
"
2024-06-10 19:36:24.801,"1023 400
"
2024-06-10 19:36:24.811,"1023 400
"
2024-06-10 19:36:24.820,"1023 400
"
2024-06-10 19:36:24.830,"1023 400
"
2024-06-10 19:36:24.840,"1023 400
"
2024-06-10 19:36:24.848,"1023 400
"
2024-06-10 19:36:24.858,"1023 400
"
2024-06-10 19:36:24.866,"1023 400
"
2024-06-10 19:36:24.875,"1023 400
"
2024-06-10 19:36:24.884,"1023 400
"
2024-06-10 19:36:24.893,"1023 400
"
2024-06-10 19:36:24.901,"1023 400
"
2024-06-10 19:36:24.909,"1023 400
"
2024-06-10 19:36:24.918,"1023 400
"
2024-06-10 19:36:24.928,"1023 400
"
2024-06-10 19:36:24.939,"1023 400
"
2024-06-10 19:36:24.951,"1023 400
"
2024-06-10 19:36:24.964,"1023 400
"
2024-06-10 19:36:24.973,"1023 400
"
2024-06-10 19:36:24.983,"1023 400
"
2024-06-10 19:36:24.992,"1023 400
"
2024-06-10 19:36:25.002,"1023 400
"
2024-06-10 19:36:25.011,"1023 400
"
2024-06-10 19:36:25.021,"1023 400
"
2024-06-10 19:36:25.033,"1023 400
"
2024-06-10 19:36:25.049,"1023 400
"
2024-06-10 19:36:25.061,"1023 400
"
2024-06-10 19:36:25.077,"1023 400
"
2024-06-10 19:36:25.090,"1023 400
"
2024-06-10 19:36:25.102,"1023 400
"
2024-06-10 19:36:25.112,"1023 400
"
2024-06-10 19:36:25.121,"1023 400
"
2024-06-10 19:36:25.131,"1023 400
"
2024-06-10 19:36:25.140,"1023 400
"
2024-06-10 19:36:25.149,"1023 400
"
2024-06-10 19:36:25.158,"1023 400
"
2024-06-10 19:36:25.167,"1023 400
"
2024-06-10 19:36:25.178,"1023 400
"
2024-06-10 19:36:25.191,"1023 400
"
2024-06-10 19:36:25.205,"1023 400
"
2024-06-10 19:36:25.218,"1023 400
"
2024-06-10 19:36:25.229,"1023 400
"
2024-06-10 19:36:25.238,"1023 400
"
2024-06-10 19:36:25.247,"1023 400
"
2024-06-10 19:36:25.277,"1023 400
"
2024-06-10 19:36:25.299,"1023 400
"
2024-06-10 19:36:25.314,"1023 400
"
2024-06-10 19:36:25.336,"1023 400
"
2024-06-10 19:36:25.346,"1023 400
"
2024-06-10 19:36:25.355,"1023 400
"
2024-06-10 19:36:25.363,"1023 400
"
2024-06-10 19:36:25.372,"1023 400
"
2024-06-10 19:36:25.385,"1023 400
"
2024-06-10 19:36:25.394,"1023 400
"
2024-06-10 19:36:25.404,"1023 400
"
2024-06-10 19:36:25.415,"1023 400
"
2024-06-10 19:36:25.429,"1023 400
"
2024-06-10 19:36:25.442,"1023 400
"
2024-06-10 19:36:25.453,"1023 400
"
2024-06-10 19:36:25.462,"1023 400
"
2024-06-10 19:36:25.472,"1023 400
"
2024-06-10 19:36:25.482,"1023 400
"
2024-06-10 19:36:25.491,"1023 400
"
2024-06-10 19:36:25.500,"1023 400
"
2024-06-10 19:36:25.508,"1023 400
"
2024-06-10 19:36:25.519,"1023 400
"
2024-06-10 19:36:25.528,"1023 400
"
2024-06-10 19:36:25.540,"1023 400
"
2024-06-10 19:36:25.549,"1023 400
"
2024-06-10 19:36:25.558,"1023 400
"
2024-06-10 19:36:25.567,"1023 400
"
2024-06-10 19:36:25.575,"1023 400
"
2024-06-10 19:36:25.588,"1023 400
"
2024-06-10 19:36:25.601,"1023 400
"
2024-06-10 19:36:25.612,"1023 400
"
2024-06-10 19:36:25.621,"1023 400
"
2024-06-10 19:36:25.631,"1023 400
"
2024-06-10 19:36:25.639,"1023 400
"
2024-06-10 19:36:25.648,"1023 400
"
2024-06-10 19:36:25.658,"1023 400
"
2024-06-10 19:36:25.668,"1023 400
"
2024-06-10 19:36:25.678,"1023 400
"
2024-06-10 19:36:25.689,"1023 400
"
2024-06-10 19:36:25.699,"1023 400
"
2024-06-10 19:36:25.708,"1023 400
"
2024-06-10 19:36:25.718,"1023 400
"
2024-06-10 19:36:25.727,"1023 400
"
2024-06-10 19:36:25.736,"1023 400
"
2024-06-10 19:36:25.745,"1023 400
"
2024-06-10 19:36:25.754,"1023 400
"
2024-06-10 19:36:25.763,"1023 400
"
2024-06-10 19:36:25.772,"1023 400
"
2024-06-10 19:36:25.782,"1023 400
"
2024-06-10 19:36:25.794,"1023 400
"
2024-06-10 19:36:25.807,"1023 400
"
2024-06-10 19:36:25.817,"1023 400
"
2024-06-10 19:36:25.827,"1023 400
"
2024-06-10 19:36:25.836,"1023 400
"
2024-06-10 19:36:25.845,"1023 400
"
2024-06-10 19:36:25.855,"1023 400
"
2024-06-10 19:36:25.864,"1023 400
"
2024-06-10 19:36:25.874,"1023 400
"
2024-06-10 19:36:25.883,"1023 400
"
2024-06-10 19:36:25.895,"1023 400
"
2024-06-10 19:36:25.904,"1023 400
"
2024-06-10 19:36:25.914,"1023 400
"
2024-06-10 19:36:25.923,"1023 400
"
2024-06-10 19:36:25.932,"1023 400
"
2024-06-10 19:36:25.941,"1023 400
"
2024-06-10 19:36:25.950,"1023 400
"
2024-06-10 19:36:25.959,"1023 400
"
2024-06-10 19:36:25.968,"1023 400
"
2024-06-10 19:36:25.977,"1023 400
"
2024-06-10 19:36:26.000,"1023 400
"
2024-06-10 19:36:26.021,"1023 400
"
2024-06-10 19:36:26.038,"1023 400
"
2024-06-10 19:36:26.056,"1023 400
"
2024-06-10 19:36:26.067,"1023 400
"
2024-06-10 19:36:26.075,"1023 400
"
2024-06-10 19:36:26.084,"1023 400
"
2024-06-10 19:36:26.093,"1023 400
"
2024-06-10 19:36:26.102,"1023 400
"
2024-06-10 19:36:26.111,"1023 400
"
2024-06-10 19:36:26.119,"1023 400
"
2024-06-10 19:36:26.128,"1023 400
"
2024-06-10 19:36:26.137,"1023 400
"
2024-06-10 19:36:26.146,"1023 400
"
2024-06-10 19:36:26.155,"1023 400
"
2024-06-10 19:36:26.168,"1023 400
"
2024-06-10 19:36:26.182,"1023 400
"
2024-06-10 19:36:26.195,"1023 400
"
2024-06-10 19:36:26.204,"1023 400
"
2024-06-10 19:36:26.213,"1023 400
"
2024-06-10 19:36:26.222,"1023 400
"
2024-06-10 19:36:26.233,"1023 400
"
2024-06-10 19:36:26.243,"1023 400
"
2024-06-10 19:36:26.253,"1023 400
"
2024-06-10 19:36:26.262,"1023 400
"
2024-06-10 19:36:26.273,"1023 400
"
2024-06-10 19:36:26.283,"1023 400
"
2024-06-10 19:36:26.292,"1023 400
"
2024-06-10 19:36:26.301,"1023 400
"
2024-06-10 19:36:26.312,"1023 400
"
2024-06-10 19:36:26.324,"1023 400
"
2024-06-10 19:36:26.337,"1023 400
"
2024-06-10 19:36:26.347,"1023 400
"
2024-06-10 19:36:26.356,"1023 400
"
2024-06-10 19:36:26.365,"1023 400
"
2024-06-10 19:36:26.375,"1023 400
"
2024-06-10 19:36:26.384,"1023 400
"
2024-06-10 19:36:26.393,"1023 400
"
2024-06-10 19:36:26.402,"1023 400
"
2024-06-10 19:36:26.413,"1023 400
"
2024-06-10 19:36:26.424,"1023 400
"
2024-06-10 19:36:26.432,"1023 400
"
2024-06-10 19:36:26.444,"1023 400
"
2024-06-10 19:36:26.459,"1023 400
"
2024-06-10 19:36:26.474,"1023 400
"
2024-06-10 19:36:26.490,"1023 400
"
2024-06-10 19:36:26.501,"1023 400
"
2024-06-10 19:36:26.513,"1023 400
"
2024-06-10 19:36:26.523,"1023 400
"
2024-06-10 19:36:26.532,"1023 400
"
2024-06-10 19:36:26.541,"1023 400
"
2024-06-10 19:36:26.551,"1023 400
"
2024-06-10 19:36:26.562,"1023 400
"
2024-06-10 19:36:26.571,"1023 400
"
2024-06-10 19:36:26.582,"1023 400
"
2024-06-10 19:36:26.593,"1023 400
"
2024-06-10 19:36:26.608,"1023 400
"
2024-06-10 19:36:26.624,"1023 400
"
2024-06-10 19:36:26.636,"1023 400
"
2024-06-10 19:36:26.649,"1023 400
"
2024-06-10 19:36:26.667,"1023 400
"
2024-06-10 19:36:26.682,"1023 400
"
2024-06-10 19:36:26.695,"1023 400
"
2024-06-10 19:36:26.707,"1023 400
"
2024-06-10 19:36:26.718,"1023 400
"
2024-06-10 19:36:26.728,"1023 400
"
2024-06-10 19:36:26.740,"1023 400
"
2024-06-10 19:36:26.750,"1023 400
"
2024-06-10 19:36:26.764,"1023 400
"
2024-06-10 19:36:26.777,"1023 400
"
2024-06-10 19:36:26.791,"1023 400
"
2024-06-10 19:36:26.809,"1023 400
"
2024-06-10 19:36:26.827,"1023 400
"
2024-06-10 19:36:26.854,"1023 400
"
2024-06-10 19:36:26.879,"1023 400
"
2024-06-10 19:36:26.890,"1023 400
"
2024-06-10 19:36:26.900,"1023 400
"
2024-06-10 19:36:26.910,"1023 400
"
2024-06-10 19:36:26.920,"1023 400
"
2024-06-10 19:36:26.930,"1023 400
"
2024-06-10 19:36:26.940,"1023 400
"
2024-06-10 19:36:26.954,"1023 400
"
2024-06-10 19:36:26.966,"1023 400
"
2024-06-10 19:36:26.977,"1023 400
"
2024-06-10 19:36:26.987,"1023 400
"
2024-06-10 19:36:26.996,"1023 400
"
2024-06-10 19:36:27.006,"1023 400
"
2024-06-10 19:36:27.015,"1023 400
"
2024-06-10 19:36:27.024,"1023 400
"
2024-06-10 19:36:27.033,"1023 400
"
2024-06-10 19:36:27.043,"1023 400
"
2024-06-10 19:36:27.052,"1023 400
"
2024-06-10 19:36:27.061,"1023 400
"
2024-06-10 19:36:27.071,"1023 400
"
2024-06-10 19:36:27.081,"1023 400
"
2024-06-10 19:36:27.091,"1023 400
"
2024-06-10 19:36:27.100,"1023 400
"
2024-06-10 19:36:27.109,"1023 400
"
2024-06-10 19:36:27.118,"1023 400
"
2024-06-10 19:36:27.130,"1023 400
"
2024-06-10 19:36:27.142,"1023 400
"
2024-06-10 19:36:27.155,"1023 400
"
2024-06-10 19:36:27.164,"1023 400
"
2024-06-10 19:36:27.173,"1023 400
"
2024-06-10 19:36:27.182,"1023 400
"
2024-06-10 19:36:27.192,"1023 400
"
2024-06-10 19:36:27.201,"1023 400
"
2024-06-10 19:36:27.210,"1023 400
"
2024-06-10 19:36:27.223,"1023 400
"
2024-06-10 19:36:27.238,"1023 400
"
2024-06-10 19:36:27.252,"1023 400
"
2024-06-10 19:36:27.265,"1023 400
"
2024-06-10 19:36:27.281,"1023 400
"
2024-06-10 19:36:27.292,"1023 400
"
2024-06-10 19:36:27.303,"1023 400
"
2024-06-10 19:36:27.312,"1023 400
"
2024-06-10 19:36:27.322,"1023 400
"
2024-06-10 19:36:27.335,"1023 400
"
2024-06-10 19:36:27.349,"1023 400
"
2024-06-10 19:36:27.358,"1023 400
"
2024-06-10 19:36:27.376,"1023 400
"
2024-06-10 19:36:27.391,"1023 400
"
2024-06-10 19:36:27.406,"1023 400
"
2024-06-10 19:36:27.417,"1023 400
"
2024-06-10 19:36:27.429,"1023 400
"
2024-06-10 19:36:27.440,"1023 400
"
2024-06-10 19:36:27.449,"1023 400
"
2024-06-10 19:36:27.461,"1023 400
"
2024-06-10 19:36:27.471,"1023 400
"
2024-06-10 19:36:27.480,"1023 400
"
2024-06-10 19:36:27.492,"1023 400
"
2024-06-10 19:36:27.503,"1023 400
"
2024-06-10 19:36:27.513,"1023 400
"
2024-06-10 19:36:27.522,"1023 400
"
2024-06-10 19:36:27.532,"1023 400
"
2024-06-10 19:36:27.542,"1023 400
"
2024-06-10 19:36:27.551,"1023 400
"
2024-06-10 19:36:27.560,"1023 400
"
2024-06-10 19:36:27.570,"1023 400
"
2024-06-10 19:36:27.579,"1023 400
"
2024-06-10 19:36:27.589,"1023 400
"
2024-06-10 19:36:27.598,"1023 400
"
2024-06-10 19:36:27.614,"1023 400
"
2024-06-10 19:36:27.653,"1023 400
"
2024-06-10 19:36:27.668,"1023 400
"
2024-06-10 19:36:27.717,"1023 400
"
2024-06-10 19:36:27.757,"1023 400
"
2024-06-10 19:36:27.772,"1023 400
"
2024-06-10 19:36:27.807,"1023 400
"
2024-06-10 19:36:27.819,"1023 400
"
2024-06-10 19:36:27.870,"1023 400
"
2024-06-10 19:36:27.884,"1023 400
"
2024-06-10 19:36:27.895,"1023 400
"
2024-06-10 19:36:27.907,"1023 400
"
2024-06-10 19:36:27.922,"1023 400
"
2024-06-10 19:36:27.934,"1023 400
"
2024-06-10 19:36:27.944,"1023 400
"
2024-06-10 19:36:27.953,"1023 400
"
2024-06-10 19:36:27.962,"1023 400
"
2024-06-10 19:36:27.971,"1023 400
"
2024-06-10 19:36:27.980,"1023 400
"
2024-06-10 19:36:27.990,"1023 400
"
2024-06-10 19:36:28.006,"1023 400
"
2024-06-10 19:36:28.020,"1023 400
"
2024-06-10 19:36:28.034,"1023 400
"
2024-06-10 19:36:28.046,"1023 400
"
2024-06-10 19:36:28.055,"1023 400
"
2024-06-10 19:36:28.065,"1023 400
"
2024-06-10 19:36:28.075,"1023 400
"
2024-06-10 19:36:28.084,"1023 400
"
2024-06-10 19:36:28.093,"1023 400
"
2024-06-10 19:36:28.104,"1023 400
"
2024-06-10 19:36:28.115,"1023 400
"
2024-06-10 19:36:28.125,"1023 400
"
2024-06-10 19:36:28.138,"1023 400
"
2024-06-10 19:36:28.154,"1023 400
"
2024-06-10 19:36:28.164,"1023 400
"
2024-06-10 19:36:28.175,"1023 400
"
2024-06-10 19:36:28.184,"1023 400
"
2024-06-10 19:36:28.193,"1023 400
"
2024-06-10 19:36:28.203,"1023 400
"
2024-06-10 19:36:28.213,"1023 400
"
2024-06-10 19:36:28.223,"1023 400
"
2024-06-10 19:36:28.232,"1023 400
"
2024-06-10 19:36:28.241,"1023 400
"
2024-06-10 19:36:28.250,"1023 400
"
2024-06-10 19:36:28.259,"1023 400
"
2024-06-10 19:36:28.268,"1023 400
"
2024-06-10 19:36:28.278,"1023 400
"
2024-06-10 19:36:28.286,"1023 400
"
2024-06-10 19:36:28.295,"1023 400
"
2024-06-10 19:36:28.305,"1023 400
"
2024-06-10 19:36:28.317,"1023 400
"
2024-06-10 19:36:28.325,"1023 400
"
2024-06-10 19:36:28.336,"1023 400
"
2024-06-10 19:36:28.345,"1023 400
"
2024-06-10 19:36:28.354,"1023 400
"
2024-06-10 19:36:28.363,"1023 400
"
2024-06-10 19:36:28.372,"1023 400
"
2024-06-10 19:36:28.381,"1023 400
"
2024-06-10 19:36:28.390,"1023 400
"
2024-06-10 19:36:28.399,"1023 400
"
2024-06-10 19:36:28.408,"1023 400
"
2024-06-10 19:36:28.417,"1023 400
"
2024-06-10 19:36:28.426,"1023 400
"
2024-06-10 19:36:28.435,"1023 400
"
2024-06-10 19:36:28.444,"1023 400
"
2024-06-10 19:36:28.454,"1023 400
"
2024-06-10 19:36:28.467,"1023 400
"
2024-06-10 19:36:28.481,"1023 400
"
2024-06-10 19:36:28.496,"1023 400
"
2024-06-10 19:36:28.512,"1023 400
"
2024-06-10 19:36:28.526,"1023 400
"
2024-06-10 19:36:28.535,"1023 400
"
2024-06-10 19:36:28.546,"1023 400
"
2024-06-10 19:36:28.556,"1023 400
"
2024-06-10 19:36:28.578,"1023 400
"
2024-06-10 19:36:28.596,"1023 400
"
2024-06-10 19:36:28.645,"1023 400
"
2024-06-10 19:36:28.664,"1023 400
"
2024-06-10 19:36:28.696,"1023 400
"
2024-06-10 19:36:28.707,"1023 400
"
2024-06-10 19:36:28.719,"1023 400
"
2024-06-10 19:36:28.733,"1023 400
"
2024-06-10 19:36:28.751,"1023 400
"
2024-06-10 19:36:28.764,"1023 400
"
